PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
1 2 3 -1 -2 -3 
-4.68291E-08 9.16998E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-4.49805E-08 9.02504E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-4.30608E-08 8.87453E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-4.10701E-08 8.71845E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-3.90091E-08 8.55686E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-3.68786E-08 8.38982E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-3.46796E-08 8.21741E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-3.29318E-08 8.08038E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-3.24132E-08 8.03972E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-2.98956E-08 7.84234E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-2.73033E-08 7.63908E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-2.46381E-08 7.43013E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-2.19026E-08 7.21565E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-1.90990E-08 6.99584E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-1.62298E-08 6.77089E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-1.32977E-08 6.54100E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-1.03054E-08 6.30639E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-7.25548E-09 6.06727E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-4.15073E-09 5.82385E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
-9.93875E-10 5.57634E-09 0.00000E+00 3.37260E-08 -3.37260E-08 0.00000E+00 
2.21239E-09 5.32496E-09 0.00000E+00 3.37259E-08 -3.37259E-08 0.00000E+00 
5.46539E-09 5.06991E-09 0.00000E+00 3.37259E-08 -3.37259E-08 0.00000E+00 
8.76256E-09 4.81140E-09 0.00000E+00 3.37259E-08 -3.37259E-08 0.00000E+00 
1.21013E-08 4.54963E-09 0.00000E+00 3.37259E-08 -3.37259E-08 0.00000E+00 
1.54792E-08 4.28479E-09 0.00000E+00 3.37259E-08 -3.37259E-08 0.00000E+00 
1.88938E-08 4.01707E-09 0.00000E+00 3.37259E-08 -3.37259E-08 0.00000E+00 
-6.20278E-08 1.26918E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-5.95793E-08 1.24912E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-5.70364E-08 1.22829E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-5.43997E-08 1.20669E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-5.16697E-08 1.18432E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-4.88478E-08 1.16120E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-4.59351E-08 1.13734E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-4.36200E-08 1.11838E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-4.29332E-08 1.11275E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-3.95985E-08 1.08543E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-3.61647E-08 1.05730E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-3.26346E-08 1.02838E-08 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-2.90112E-08 9.98692E-09 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-2.52977E-08 9.68268E-09 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-2.14973E-08 9.37134E-09 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-1.76136E-08 9.05316E-09 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-1.36501E-08 8.72845E-09 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-9.61029E-09 8.39749E-09 0.00000E+00 4.71120E-08 -4.71120E-08 0.00000E+00 
-5.49787E-09 8.06057E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
-1.31644E-09 7.71801E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
2.93044E-09 7.37008E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
7.23922E-09 7.01708E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
1.16065E-08 6.65928E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
1.60289E-08 6.29698E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
2.05031E-08 5.93042E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
2.50260E-08 5.55988E-09 0.00000E+00 4.71119E-08 -4.71119E-08 0.00000E+00 
-8.21605E-08 1.75666E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-7.89173E-08 1.72889E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-7.55491E-08 1.70006E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-7.20565E-08 1.67016E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-6.84405E-08 1.63921E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-6.47026E-08 1.60721E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-6.08445E-08 1.57418E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-5.77781E-08 1.54793E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-5.68682E-08 1.54014E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-5.24512E-08 1.50233E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-4.79029E-08 1.46339E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-4.32270E-08 1.42336E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-3.84276E-08 1.38228E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-3.35087E-08 1.34017E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-2.84748E-08 1.29707E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-2.33305E-08 1.25304E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-1.80805E-08 1.20809E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-1.27296E-08 1.16228E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-7.28235E-09 1.11565E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
-1.74373E-09 1.06824E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
3.88158E-09 1.02008E-08 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
9.58890E-09 9.71224E-09 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
1.53737E-08 9.21702E-09 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
2.12315E-08 8.71556E-09 0.00000E+00 6.58120E-08 -6.58120E-08 0.00000E+00 
